10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.8321659564971924s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.18720507621765137s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2901771068572998s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.47711706161499023s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.8302919864654541s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.18560504913330078s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.29143810272216797s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.47716403007507324s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.8237099647521973s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.5366640090942383s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.12328100204467773s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.18476581573486328s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.04186511039733887s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.00661015510559082s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.07454705238342285s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.12276601791381836s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.11902594566345215s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.18564486503601074s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.2942478656768799s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.07442212104797363s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.11786007881164551s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.07334399223327637s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.11861991882324219s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.18317103385925293s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.11834406852722168s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.18332195281982422s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.28632497787475586s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.47059178352355957s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.11804485321044922s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.11932086944580078s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.18664097785949707s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.290024995803833s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.18548798561096191s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.2899169921875s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.48087000846862793s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.8131940364837646s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.19331097602844238s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2971799373626709s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.49985289573669434s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.9448978900909424s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.6569020748138428s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.19987106323242188s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.04610109329223633s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.0071620941162109375s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.007241010665893555s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.0076711177825927734s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.0077550411224365234s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.19854092597961426s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.3207428455352783s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.007852792739868164s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.0073320865631103516s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.07631206512451172s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.007531166076660156s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.2092750072479248s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.13387203216552734s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.2026538848876953s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.3130531311035156s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.508803129196167s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.008530855178833008s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.1284959316253662s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.1983051300048828s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.3024921417236328s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.18935608863830566s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.296856164932251s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.47815799713134766s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.8079550266265869s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.1860201358795166s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.2905309200286865s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.47294116020202637s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.8186860084533691s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.4692668914794922s
5 5 : 5 5, Dimension too high, 0, time: 0.04196310043334961s
5 5 : 5 4 1, Dimension too high, 0, time: 0.07277584075927734s
5 5 : 5 3 2, Dimension too high, 0, time: 0.07267403602600098s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.11786603927612305s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.11956620216369629s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.18387913703918457s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2900099754333496s
5 5 : 4 4 2, Dimension too high, 0, time: 0.07328605651855469s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.11861610412597656s
5 5 : 4 3 3, Dimension too high, 0, time: 0.07352304458618164s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.11931490898132324s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.18705105781555176s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.11848807334899902s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.18396496772766113s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.28876185417175293s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4753098487854004s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.11813497543334961s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.11763310432434082s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.18487787246704102s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.2906961441040039s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.18480706214904785s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.2917611598968506s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.4834470748901367s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.8380870819091797s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.1851668357849121s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.2910881042480469s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.4813699722290039s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.9216690063476562s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.6993951797485352s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.0763559341430664s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.07644391059875488s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.12997102737426758s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.12917685508728027s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.20269393920898438s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.3240981101989746s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.07761096954345703s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.12541508674621582s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.0767982006072998s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.1274709701538086s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.2030320167541504s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.12789416313171387s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.202301025390625s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.3019101619720459s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.4768550395965576s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.12040901184082031s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.12013983726501465s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.18663883209228516s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2910771369934082s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.18498921394348145s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.29201602935791016s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.5106170177459717s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.8164079189300537s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.18501496315002441s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.30020785331726074s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.49134206771850586s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.8222489356994629s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.5228180885314941s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.07483720779418945s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.12797904014587402s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.12295794486999512s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.1856691837310791s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.29163098335266113s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.0753321647644043s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.1248469352722168s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.07451009750366211s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.12050604820251465s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.18455100059509277s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.11982893943786621s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.1850569248199463s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.289078950881958s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.47934603691101074s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.11962485313415527s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.11810898780822754s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.18377900123596191s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2899510860443115s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.18478894233703613s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2891368865966797s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.47400498390197754s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.8330070972442627s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.1895291805267334s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2986721992492676s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4747350215911865s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.9072380065917969s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.6616768836975098s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.12594890594482422s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.13093113899230957s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.20700693130493164s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.3250298500061035s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.08152890205383301s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.14086318016052246s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.08199596405029297s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.13080692291259766s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.19779300689697266s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.12481021881103516s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.20050406455993652s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.31174492835998535s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4905710220336914s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.12025904655456543s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.12007713317871094s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1846468448638916s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.2889699935913086s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.18562078475952148s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.28922605514526367s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4731559753417969s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.8136529922485352s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.18511605262756348s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2904820442199707s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.47534608840942383s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.816025972366333s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.4805610179901123s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.11838698387145996s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.18385696411132812s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.289686918258667s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.006798982620239258s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.006918907165527344s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.07297110557556152s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.11757302284240723s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.18393397331237793s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.1181330680847168s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.18327593803405762s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.28698205947875977s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4737420082092285s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.11842513084411621s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.11811208724975586s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.18363189697265625s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.28638195991516113s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.18325400352478027s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.2870311737060547s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4753701686859131s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.820720911026001s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1834251880645752s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.28563809394836426s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4700310230255127s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.8901419639587402s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.63633394241333s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.20106792449951172s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.3198859691619873s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.007977962493896484s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.007639169692993164s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.07608199119567871s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.007720947265625s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.19833898544311523s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.12461495399475098s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.1973249912261963s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.30721092224121094s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.48065185546875s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00790095329284668s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.11940217018127441s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.1860051155090332s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2882411479949951s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.1852099895477295s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.28811120986938477s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.47118520736694336s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.8116059303283691s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.18489885330200195s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.28830599784851074s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4706101417541504s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.8067970275878906s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, 112*x^13 + 12845*x^12 + 363244*x^11 + 3906238*x^10 + 19246668*x^9 + 47829649*x^8 + 62969760*x^7 + 44733396*x^6 + 17029552*x^5 + 3362563*x^4 + 322820*x^3 + 13490*x^2 + 204*x + 1, 19, time: 1269.3805339336395s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.3298530578613281s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.007876157760620117s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.0075070858001708984s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.0070781707763671875s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.0073850154876708984s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.008630990982055664s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.007664918899536133s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.008525848388671875s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.35213518142700195s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.541935920715332s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.008882999420166016s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.007522106170654297s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.008394956588745117s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.32451510429382324s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.009434938430786133s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.32589197158813477s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.5156989097595215s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.8170170783996582s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.18711400032043457s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.2919638156890869s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4782700538635254s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.8199739456176758s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.464996099472046s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.07376599311828613s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.1185770034790039s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.07316994667053223s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.1182858943939209s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.18691706657409668s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.1190178394317627s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.18470191955566406s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.2913491725921631s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4830620288848877s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.12299704551696777s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.12230896949768066s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.18622112274169922s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.29247093200683594s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.18669891357421875s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.28922510147094727s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4806828498840332s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.8261868953704834s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.1838550567626953s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2885708808898926s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4766240119934082s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.8218200206756592s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.5141699314117432s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.11754703521728516s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.07270097732543945s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.11736297607421875s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.18230295181274414s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.1176300048828125s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.1829540729522705s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.28600001335144043s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.4689209461212158s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.11826300621032715s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.11739015579223633s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.20958900451660156s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.3262209892272949s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.2041912078857422s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.32439398765563965s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.537647008895874s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.8757998943328857s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1977100372314453s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.3120589256286621s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.48912811279296875s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.8296389579772949s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.4911410808563232s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.07364106178283691s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.11820411682128906s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.18486499786376953s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.11851286888122559s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.18434596061706543s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.292935848236084s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.48563313484191895s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.11880898475646973s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.11907792091369629s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.18394184112548828s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2892029285430908s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.1853477954864502s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2899608612060547s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4798140525817871s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.8284461498260498s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.185075044631958s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.28942203521728516s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.48246216773986816s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.828484058380127s
4 3 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.5205328464508057s
4 3 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.1188969612121582s
4 3 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.1840519905090332s
4 3 2 1 : 4 2 2 2, Dimension too high, 1, time: 0.11784482002258301s
4 3 2 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.182891845703125s
