10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7038829326629639s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2553088665008545s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.16602611541748047s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2529301643371582s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.41973304748535156s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7254080772399902s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.16109895706176758s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24711298942565918s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3995358943939209s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6931021213531494s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.280458927154541s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09893679618835449s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.1534121036529541s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.03514218330383301s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.005811214447021484s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.06098198890686035s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.0996091365814209s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.09896183013916016s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.15611791610717773s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.24080395698547363s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.06123089790344238s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.0986030101776123s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.06128501892089844s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09951400756835938s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15417909622192383s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09852290153503418s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15491008758544922s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.24280190467834473s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3958408832550049s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09942913055419922s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09946894645690918s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15658783912658691s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24197602272033691s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15437602996826172s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24031496047973633s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39724016189575195s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6787149906158447s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1541430950164795s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24568915367126465s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.39360690116882324s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.7735822200775146s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, 322*x^11 + 19887*x^10 + 315308*x^9 + 1902747*x^8 + 5128704*x^7 + 6637512*x^6 + 4218648*x^5 + 1295316*x^4 + 181226*x^3 + 10289*x^2 + 192*x + 1, 17, time: 970.5406069755554s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.17772388458251953s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.03794288635253906s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.006279945373535156s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.0060198307037353516s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.006563901901245117s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.006487131118774414s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.17737483978271484s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2736549377441406s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.006863117218017578s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006506919860839844s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06608915328979492s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006644010543823242s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.16768193244934082s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10662102699279785s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.17504596710205078s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2532198429107666s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.4019789695739746s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0064852237701416016s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.0994720458984375s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.155562162399292s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.24509716033935547s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.1548771858215332s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24362611770629883s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3994410037994385s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.683143138885498s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15487408638000488s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24240398406982422s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3964698314666748s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6810791492462158s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2619359493255615s
5 5 : 5 5, Dimension too high, 0, time: 0.03648090362548828s
5 5 : 5 4 1, Dimension too high, 0, time: 0.06445693969726562s
5 5 : 5 3 2, Dimension too high, 0, time: 0.06329512596130371s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.10268306732177734s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.10148906707763672s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.16302800178527832s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2509479522705078s
5 5 : 4 4 2, Dimension too high, 0, time: 0.06499195098876953s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.10398387908935547s
5 5 : 4 3 3, Dimension too high, 0, time: 0.06341004371643066s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.1020820140838623s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.15816712379455566s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.10228204727172852s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.15848803520202637s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.24868202209472656s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4100489616394043s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.10254693031311035s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.1023111343383789s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.1645810604095459s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.2521231174468994s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.16079282760620117s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.2517890930175781s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.41412901878356934s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.7046818733215332s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.15879607200622559s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.24401307106018066s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.40148186683654785s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.7006239891052246s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.2841970920562744s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.06161308288574219s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.061697959899902344s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.09883880615234375s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09941387176513672s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15353894233703613s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.28568506240844727s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.06627893447875977s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.1103219985961914s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.06548905372619629s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.10906600952148438s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.17905116081237793s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.11329293251037598s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1812591552734375s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.281235933303833s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.43113088607788086s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.10682415962219238s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.10600805282592773s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.16394996643066406s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24779200553894043s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15735197067260742s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24874019622802734s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.4084811210632324s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6945011615753174s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15548014640808105s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24667906761169434s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4045228958129883s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7128760814666748s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2654170989990234s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.06380701065063477s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.10079598426818848s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.10038399696350098s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.15614104270935059s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24649906158447266s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.0627751350402832s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.09933185577392578s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.06105303764343262s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.09993791580200195s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.15543699264526367s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.09951996803283691s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.1559450626373291s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24245715141296387s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3984379768371582s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.1022031307220459s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.09880590438842773s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.1623539924621582s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24421000480651855s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.15561294555664062s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24231910705566406s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.40146589279174805s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6944930553436279s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.15658211708068848s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24698400497436523s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3988180160522461s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6886978149414062s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2789740562438965s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09893608093261719s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.09915995597839355s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15343904495239258s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.292280912399292s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.0665130615234375s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.11134791374206543s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.06610608100891113s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.1116340160369873s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.18136906623840332s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.11275315284729004s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1757669448852539s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.2796061038970947s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.41911816596984863s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.10578703880310059s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.10470795631408691s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.16318798065185547s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24512219429016113s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15728998184204102s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24983501434326172s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4043099880218506s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6893410682678223s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15650606155395508s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24768400192260742s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4021270275115967s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.698124885559082s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, 7727*x^11 + 346119*x^10 + 4147053*x^9 + 19433285*x^8 + 41392980*x^7 + 42736386*x^6 + 21700112*x^5 + 5277462*x^4 + 571287*x^3 + 23883*x^2 + 297*x + 1, 17, time: 1179.1996150016785s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.11218500137329102s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.1857130527496338s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2849161624908447s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.006078004837036133s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.007024049758911133s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.06775116920471191s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.11179685592651367s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.17617297172546387s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.10785794258117676s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.16997885704040527s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.2626960277557373s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.42620301246643066s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.10246706008911133s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.10266494750976562s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.16347813606262207s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.25778698921203613s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.16275286674499512s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.2512819766998291s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4194447994232178s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.7353029251098633s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.16067790985107422s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.25154900550842285s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.41884899139404297s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.7352070808410645s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, 1876*x^12 + 126000*x^11 + 2244557*x^10 + 15729686*x^9 + 50917153*x^8 + 82126416*x^7 + 68016140*x^6 + 28816472*x^5 + 6020760*x^4 + 573920*x^3 + 21741*x^2 + 262*x + 1, 17, time: 1987.9167540073395s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.18956995010375977s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.3031959533691406s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.006951808929443359s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.0066280364990234375s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.0693359375s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006826877593994141s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.17973589897155762s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.1159820556640625s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.18103909492492676s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2776188850402832s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4401540756225586s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0069959163665771484s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10389018058776855s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.1615920066833496s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2548329830169678s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.16006183624267578s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.254565954208374s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4272778034210205s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.7665660381317139s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.1640181541442871s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.26079797744750977s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.436176061630249s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.7253260612487793s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.3334770202636719s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2513267993927002s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005925893783569336s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006136178970336914s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.005622148513793945s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006147146224975586s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.007230043411254883s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.0064928531646728516s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.00686192512512207s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.25093793869018555s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.41613292694091797s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006403207778930664s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.006489992141723633s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.0065920352935791016s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.25018906593322754s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.0069849491119384766s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.25117993354797363s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.41712021827697754s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.736361026763916s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.1693861484527588s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.2575070858001709s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.42165398597717285s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7359890937805176s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.3191180229187012s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.06457901000976562s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.10413885116577148s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.06308484077453613s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.10128092765808105s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.16018319129943848s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.10221505165100098s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.18126201629638672s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.32114577293395996s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.5008249282836914s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.11667680740356445s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.1130061149597168s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.1775798797607422s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2825899124145508s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.17228102684020996s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2639598846435547s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.44051194190979004s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7678790092468262s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.16641902923583984s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.26128196716308594s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.42868494987487793s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7640109062194824s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.3978838920593262s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.1067049503326416s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.06391716003417969s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.10291004180908203s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.16685986518859863s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10316801071166992s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.15836596488952637s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24848699569702148s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.41410112380981445s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.10161900520324707s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10331296920776367s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.15732598304748535s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2456350326538086s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.15953278541564941s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24770784378051758s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.40880799293518066s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.7128610610961914s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1568450927734375s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2471170425415039s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.41742610931396484s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.7169930934906006s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.3465518951416016s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.06763315200805664s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.10473799705505371s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.16208505630493164s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.10401391983032227s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.1602480411529541s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.2507050037384033s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.4127390384674072s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.10024714469909668s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.10014200210571289s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.15899085998535156s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.3204309940338135s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.2002849578857422s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.28220081329345703s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4552450180053711s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7795071601867676s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.16266608238220215s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.25484323501586914s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4359760284423828s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7545359134674072s
