10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7289490699768066s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.09955191612243652s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15482306480407715s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2472240924835205s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.15510106086730957s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2425079345703125s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.39801597595214844s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.69498610496521s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15425705909729004s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24308204650878906s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.39927196502685547s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6884078979492188s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2693359851837158s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.0986931324005127s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.1530449390411377s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.035568952560424805s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.005669116973876953s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.06083989143371582s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.0989220142364502s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.09920692443847656s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.15473294258117676s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.24150300025939941s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.06120419502258301s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.0990760326385498s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.061614036560058594s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09910106658935547s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.1536400318145752s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.10024404525756836s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15580987930297852s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.24219512939453125s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.39373183250427246s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09902691841125488s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09928202629089355s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15373015403747559s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24132490158081055s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15328097343444824s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24058294296264648s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3967587947845459s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6864511966705322s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15453886985778809s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.23930811882019043s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.39310503005981445s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6774730682373047s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2317609786987305s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.15337610244750977s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.03484392166137695s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.0056650638580322266s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.005450010299682617s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.005715131759643555s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.00574493408203125s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.15355587005615234s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.24312400817871094s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0059549808502197266s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006033182144165039s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06088900566101074s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006195068359375s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.1529998779296875s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09897184371948242s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.15332698822021484s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24763798713684082s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.3953101634979248s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.005964040756225586s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09893393516540527s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.1564469337463379s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.25112199783325195s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.16063404083251953s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2540779113769531s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4221680164337158s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.7396159172058105s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.17319297790527344s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.259598970413208s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.41812682151794434s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.71372389793396s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2765991687774658s
5 5 : 5 5, Dimension too high, 0, time: 0.03757309913635254s
5 5 : 5 4 1, Dimension too high, 0, time: 0.06377387046813965s
5 5 : 5 3 2, Dimension too high, 0, time: 0.0643911361694336s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.10434198379516602s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.10510993003845215s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.15938520431518555s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.24737191200256348s
5 5 : 4 4 2, Dimension too high, 0, time: 0.06203007698059082s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.09965395927429199s
5 5 : 4 3 3, Dimension too high, 0, time: 0.06287312507629395s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.09967708587646484s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.15668010711669922s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.09972596168518066s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.15514016151428223s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.24458718299865723s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4042661190032959s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.0998539924621582s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.0993649959564209s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.1547069549560547s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.24674415588378906s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.15600895881652832s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.24544191360473633s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.4013941287994385s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.7066950798034668s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.15575790405273438s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.24393606185913086s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.4017159938812256s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.7196669578552246s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.3041400909423828s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.06194710731506348s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.061419010162353516s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.09958887100219727s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09922194480895996s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15359115600585938s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24214696884155273s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.06305384635925293s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.10020112991333008s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.061376094818115234s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.0988309383392334s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15572595596313477s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.09947896003723145s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1558079719543457s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24288296699523926s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3952040672302246s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.09923100471496582s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.09850502014160156s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15372610092163086s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24175405502319336s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15759778022766113s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24303388595581055s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.39589715003967285s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6874179840087891s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15562701225280762s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2421278953552246s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.40318894386291504s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6892762184143066s
5 4 1 : 2 1 1 1 1 1 1 1 1, 26256*x^7 + 179291*x^6 + 352246*x^5 + 254205*x^4 + 69300*x^3 + 6503*x^2 + 162*x + 1, 13, time: 1836.251937866211s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.07255911827087402s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.12029695510864258s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.12030982971191406s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.19048380851745605s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2884540557861328s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.0727229118347168s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.11894488334655762s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.07149004936218262s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.11872196197509766s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.17258000373840332s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.10979890823364258s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.1695258617401123s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2793560028076172s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.43891286849975586s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.10735893249511719s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.10584878921508789s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.16490602493286133s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2593100070953369s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.1690211296081543s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2616279125213623s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.429736852645874s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.7395439147949219s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.16602516174316406s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2614610195159912s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.43056297302246094s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7409720420837402s
5 3 2 : 2 1 1 1 1 1 1 1 1, 210*x^10 + 14244*x^9 + 231070*x^8 + 1302188*x^7 + 2991429*x^6 + 2987726*x^5 + 1299263*x^4 + 231644*x^3 + 14651*x^2 + 246*x + 1, 13, time: 764.2457349300385s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.11097097396850586s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.1109609603881836s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.17500090599060059s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.26493191719055176s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.07382583618164062s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.10505819320678711s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.06674003601074219s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.11623597145080566s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.1618499755859375s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.1017448902130127s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15817594528198242s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.2456960678100586s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.40001702308654785s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.10015296936035156s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.10003805160522461s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1562650203704834s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.2460191249847412s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15689706802368164s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24353599548339844s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39927196502685547s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6902661323547363s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15762591361999512s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24956583976745605s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.41788506507873535s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.7022430896759033s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2640178203582764s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.09915709495544434s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.1537790298461914s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.244002103805542s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.005738973617553711s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.005928993225097656s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.061994075775146484s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09951019287109375s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.15493297576904297s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.09876489639282227s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15347599983215332s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.24099421501159668s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4016108512878418s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.09908390045166016s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.09866499900817871s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15324902534484863s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24928498268127441s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.16275978088378906s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24657702445983887s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3978898525238037s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.712540864944458s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15470600128173828s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24079203605651855s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3953080177307129s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.726855993270874s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.3121089935302734s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.15729594230651855s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24612689018249512s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0058040618896484375s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006009101867675781s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06210899353027344s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006256103515625s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.15606212615966797s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.1011362075805664s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.15652918815612793s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24804115295410156s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.42061495780944824s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006338834762573242s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10002303123474121s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.15671706199645996s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24425005912780762s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.16052699089050293s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.25773000717163086s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.41779398918151855s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.722160816192627s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.16588211059570312s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2566821575164795s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.41419386863708496s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.7162129878997803s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.2883331775665283s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2560560703277588s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.006233930587768555s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006387948989868164s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.006043910980224609s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006279945373535156s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.007083892822265625s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.0066869258880615234s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.007069110870361328s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.26006603240966797s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.41437506675720215s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006528139114379883s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.0062029361724853516s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.0073680877685546875s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.24615693092346191s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.00690007209777832s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.24379611015319824s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.3934628963470459s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7047379016876221s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15468597412109375s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.24250292778015137s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4090158939361572s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6840581893920898s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.2892639636993408s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.0656130313873291s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.1100301742553711s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.06578397750854492s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.10860395431518555s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.16887307167053223s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.11502885818481445s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.18117880821228027s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.2636148929595947s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4122638702392578s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.10215091705322266s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.10597896575927734s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.1633319854736328s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2518131732940674s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.15646100044250488s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24561595916748047s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.40419912338256836s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7014257907867432s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15660595893859863s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24463295936584473s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4045250415802002s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7018709182739258s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.3087751865386963s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09971904754638672s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.06174206733703613s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.09880399703979492s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.15427422523498535s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10036492347717285s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.1583719253540039s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2447521686553955s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.39715099334716797s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.10022282600402832s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10145807266235352s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.16201090812683105s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.25765299797058105s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.16161799430847168s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2577629089355469s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.40035390853881836s
4 4 1 1 : 3 1 1 1 1 1 1 1, x^8 + 76*x^7 + 1036*x^6 + 4151*x^5 + 5922*x^4 + 3171*x^3 + 637*x^2 + 41*x + 1, 13, time: 2.1549930572509766s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.17318391799926758s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2695760726928711s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.44336795806884766s
4 4 1 1 : 2 2 1 1 1 1 1 1, 141*x^8 + 3336*x^7 + 19896*x^6 + 42556*x^5 + 36632*x^4 + 12806*x^3 + 1702*x^2 + 71*x + 1, 13, time: 3.66955304145813s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2815971374511719s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.06255197525024414s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.1006770133972168s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.15709710121154785s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.10022902488708496s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.15782713890075684s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.24908709526062012s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.40873193740844727s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.10502505302429199s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.10470414161682129s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.16547012329101562s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.25078511238098145s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.15851593017578125s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24540185928344727s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4110720157623291s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.715217113494873s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.1635730266571045s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.25649118423461914s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4261281490325928s
