10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7126419544219971s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24545598030090332s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.1542038917541504s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2433459758758545s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.40199899673461914s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6958279609680176s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15389609336853027s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24069595336914062s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.39376091957092285s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6891598701477051s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2602548599243164s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09829020500183105s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.15410184860229492s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.035704851150512695s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.005941867828369141s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.06463789939880371s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09976696968078613s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.10258102416992188s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.15453195571899414s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.2427229881286621s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.06134486198425293s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.10018301010131836s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.06268715858459473s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.1006929874420166s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15399909019470215s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.0999751091003418s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15401196479797363s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.24176692962646484s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3967859745025635s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09967899322509766s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.10105609893798828s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15811705589294434s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.23938584327697754s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15405607223510742s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.2395319938659668s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39312005043029785s
6 2 1 1 : 3 1 1 1 1 1 1 1, 77*x^9 + 3060*x^8 + 29385*x^7 + 100800*x^6 + 143262*x^5 + 88830*x^4 + 23695*x^3 + 2520*x^2 + 90*x + 1, 14, time: 3.4525558948516846s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.18361616134643555s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2739551067352295s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.43708300590515137s
6 2 1 1 : 2 2 1 1 1 1 1 1, 78*x^9 + 3150*x^8 + 30855*x^7 + 108220*x^6 + 157458*x^5 + 99918*x^4 + 27230*x^3 + 2940*x^2 + 105*x + 1, 14, time: 2.8988280296325684s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.329413890838623s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.1855778694152832s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.039730072021484375s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.006706953048706055s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.006412982940673828s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.006608009338378906s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.0067310333251953125s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.1687910556793213s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.25465917587280273s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0063838958740234375s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006489992141723633s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06550312042236328s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.00640106201171875s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.16139793395996094s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10464191436767578s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.16120600700378418s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.25418591499328613s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.4147660732269287s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0066530704498291016s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.1035618782043457s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.16385602951049805s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2513260841369629s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.1625070571899414s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2483839988708496s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.40256690979003906s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6770708560943604s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.1598811149597168s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24233293533325195s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3949310779571533s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6777889728546143s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.219120979309082s
5 5 : 5 5, Dimension too high, 0, time: 0.03540515899658203s
5 5 : 5 4 1, Dimension too high, 0, time: 0.05975794792175293s
5 5 : 5 3 2, Dimension too high, 0, time: 0.06060910224914551s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.09913206100463867s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.09873604774475098s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.1548318862915039s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2483229637145996s
5 5 : 4 4 2, Dimension too high, 0, time: 0.061347007751464844s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.09931516647338867s
5 5 : 4 3 3, Dimension too high, 0, time: 0.06082916259765625s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.0992889404296875s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.155181884765625s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.09819602966308594s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.15747785568237305s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.2590939998626709s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.48044490814208984s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.11178088188171387s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.11240887641906738s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.18025612831115723s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.2862510681152344s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.17617201805114746s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.2782719135284424s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.4351320266723633s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.7065818309783936s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.15779900550842285s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.2471170425415039s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.4027988910675049s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.7085361480712891s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.2855300903320312s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.06437206268310547s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.06334614753723145s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.09870600700378418s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09903192520141602s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15419793128967285s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24339985847473145s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.06130099296569824s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.0988759994506836s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.06133890151977539s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.09895014762878418s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15474390983581543s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.09945797920227051s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15510988235473633s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24140477180480957s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.39666008949279785s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.09917497634887695s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.09944391250610352s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15566706657409668s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24419808387756348s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15407419204711914s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24166393280029297s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3968069553375244s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6831040382385254s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1536259651184082s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24361205101013184s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.39670491218566895s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6825311183929443s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2622778415679932s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.06188607215881348s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.09876108169555664s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.09917020797729492s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.15633893013000488s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2428140640258789s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.060797929763793945s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.09876799583435059s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.061096906661987305s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.09886908531188965s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.1554110050201416s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.09978199005126953s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.15292096138000488s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2922821044921875s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.4791390895843506s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.11220192909240723s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.1134939193725586s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.17724108695983887s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.28129005432128906s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.17780590057373047s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2825160026550293s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.4302520751953125s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.7013339996337891s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.1576378345489502s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24682402610778809s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4062180519104004s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6991560459136963s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.306900978088379s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.10462284088134766s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.10641098022460938s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.16122198104858398s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2506709098815918s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.06391501426696777s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.10299015045166016s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.06401395797729492s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.10314393043518066s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.1611471176147461s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.10397982597351074s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.16025805473327637s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.25043606758117676s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.41277408599853516s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.10316705703735352s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.10230398178100586s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15834784507751465s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24934601783752441s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.16162395477294922s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.25133800506591797s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.41197896003723145s
5 3 1 1 : 3 1 1 1 1 1 1 1, 266*x^9 + 8835*x^8 + 73800*x^7 + 225666*x^6 + 289737*x^5 + 162855*x^4 + 39130*x^3 + 3675*x^2 + 111*x + 1, 14, time: 3.2910940647125244s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1870288848876953s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.29022908210754395s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4648630619049072s
5 3 1 1 : 2 2 1 1 1 1 1 1, 699*x^9 + 22065*x^8 + 176400*x^7 + 516296*x^6 + 631623*x^5 + 334965*x^4 + 74570*x^3 + 6255*x^2 + 156*x + 1, 14, time: 5.043353080749512s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.3058021068572998s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.10741209983825684s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.1645801067352295s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2509009838104248s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.006591081619262695s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.006193876266479492s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.06276893615722656s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09984588623046875s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.15673613548278809s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.1013648509979248s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15643692016601562s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.24322795867919922s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3991858959197998s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.10139989852905273s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.09996199607849121s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1553809642791748s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24191904067993164s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15523099899291992s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24162697792053223s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.40158915519714355s
5 2 2 1 : 3 1 1 1 1 1 1 1, 70*x^10 + 2989*x^9 + 37920*x^8 + 186311*x^7 + 402045*x^6 + 401331*x^5 + 185850*x^4 + 38220*x^3 + 3171*x^2 + 90*x + 1, 14, time: 6.551551103591919s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.18373799324035645s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.29274487495422363s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4610271453857422s
5 2 2 1 : 2 2 1 1 1 1 1 1, 85*x^10 + 4177*x^9 + 56640*x^8 + 289854*x^7 + 641770*x^6 + 650418*x^5 + 302757*x^4 + 61815*x^3 + 4974*x^2 + 130*x + 1, 14, time: 5.959850072860718s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.3679041862487793s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.18537402153015137s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2690460681915283s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.006712913513183594s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006861209869384766s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.0674428939819336s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006824016571044922s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.16485214233398438s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.1031351089477539s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.16257977485656738s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.25476813316345215s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4138329029083252s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006649017333984375s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10454487800598145s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.16318488121032715s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.26225805282592773s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.1627330780029297s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2551701068878174s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.40739989280700684s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6760599613189697s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.1560649871826172s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24487900733947754s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.39284491539001465s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.7386729717254639s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.3560199737548828s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2777669429779053s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0068509578704833984s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006328105926513672s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.005807161331176758s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.0063838958740234375s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.0076138973236083984s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.006815195083618164s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.007391929626464844s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.25891900062561035s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.40160703659057617s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0066030025482177734s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.006197929382324219s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.006601095199584961s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.24523282051086426s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.007210969924926758s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.24676299095153809s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.40924692153930664s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6822628974914551s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15548396110534668s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.24465012550354004s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.3996310234069824s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6818838119506836s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.2183599472045898s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.06171393394470215s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.09934401512145996s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.06258201599121094s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.09980511665344238s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.15398883819580078s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.0995330810546875s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.15671682357788086s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.24268698692321777s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4006080627441406s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.09951210021972656s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.09987401962280273s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15334010124206543s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24106192588806152s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.1549818515777588s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24533605575561523s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.39618802070617676s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.686737060546875s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15404295921325684s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24164104461669922s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.39884495735168457s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6859800815582275s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.3705520629882812s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.1106410026550293s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.06605696678161621s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.11408400535583496s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.18254399299621582s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.11352992057800293s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.1816699504852295s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2883000373840332s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.45621490478515625s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.11269402503967285s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.11039495468139648s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.17749691009521484s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2652411460876465s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.16829204559326172s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2525649070739746s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.40212202072143555s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.6809558868408203s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.15730714797973633s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24743390083312988s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.40275001525878906s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6857681274414062s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2528769969940186s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.0618748664855957s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.09896111488342285s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.15610909461975098s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.09895896911621094s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.1544201374053955s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.24306106567382812s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.4034409523010254s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.09907889366149902s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.09996318817138672s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.15575289726257324s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24166393280029297s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.15541505813598633s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24268698692321777s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4160468578338623s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7164027690887451s
