10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.6562528610229492s
6 2 2 : 6 2 1 1, 1, 0, time: 0.0959930419921875s
6 2 2 : 6 1 1 1 1, 1, 1, time: 0.1475679874420166s
6 2 2 : 5 5, 1, 0, time: 0.03705096244812012s
6 2 2 : 5 4 1, 0, -1, time: 0.009057044982910156s
6 2 2 : 5 3 2, 1, 0, time: 0.061138153076171875s
6 2 2 : 5 3 1 1, 1, 0, time: 0.0962529182434082s
6 2 2 : 5 2 2 1, 1, 2, time: 0.09617185592651367s
6 2 2 : 5 2 1 1 1, 1, 4, time: 0.1481189727783203s
6 2 2 : 5 1 1 1 1 1, 6*x^2 + 3*x + 1, 6, time: 0.25966405868530273s
6 2 2 : 4 4 2, 1, 0, time: 0.06204104423522949s
6 2 2 : 4 4 1 1, 1, 0, time: 0.09690284729003906s
6 2 2 : 4 3 3, 1, 0, time: 0.06163811683654785s
6 2 2 : 4 3 2 1, 1, 2, time: 0.09723687171936035s
6 2 2 : 4 3 1 1 1, 1, 4, time: 0.14851093292236328s
6 2 2 : 4 2 2 2, 3*x + 1, 2, time: 0.0967559814453125s
6 2 2 : 4 2 2 1 1, x^2 + 4*x + 1, 4, time: 0.14877605438232422s
6 2 2 : 4 2 1 1 1 1, 7*x^3 + 19*x^2 + 9*x + 1, 6, time: 0.23273205757141113s
6 2 2 : 4 1 1 1 1 1 1, x^6 + 21*x^5 + 141*x^4 + 256*x^3 + 141*x^2 + 21*x + 1, 8, time: 0.4210221767425537s
6 2 2 : 3 3 3 1, 1, 2, time: 0.09798002243041992s
6 2 2 : 3 3 2 2, 3*x + 1, 2, time: 0.09701800346374512s
6 2 2 : 3 3 2 1 1, x^2 + 4*x + 1, 4, time: 0.14883899688720703s
6 2 2 : 3 3 1 1 1 1, 7*x^3 + 19*x^2 + 9*x + 1, 6, time: 0.23232507705688477s
6 2 2 : 3 2 2 2 1, 6*x^2 + 9*x + 1, 4, time: 0.14826679229736328s
6 2 2 : 3 2 2 1 1 1, x^4 + 20*x^3 + 41*x^2 + 16*x + 1, 6, time: 0.2313518524169922s
6 2 2 : 3 2 1 1 1 1 1, x^6 + 31*x^5 + 220*x^4 + 410*x^3 + 220*x^2 + 31*x + 1, 8, time: 0.4060630798339844s
6 2 2 : 3 1 1 1 1 1 1 1, 21*x^7 + 574*x^6 + 3346*x^5 + 6280*x^4 + 4133*x^3 + 923*x^2 + 59*x + 1, 10, time: 1.786327838897705s
6 2 2 : 2 2 2 2 2, x^3 + 15*x^2 + 15*x + 1, 4, time: 0.14901399612426758s
6 2 2 : 2 2 2 2 1 1, 3*x^4 + 40*x^3 + 72*x^2 + 24*x + 1, 6, time: 0.23119401931762695s
6 2 2 : 2 2 2 1 1 1 1, x^6 + 42*x^5 + 315*x^4 + 596*x^3 + 315*x^2 + 42*x + 1, 8, time: 0.4024050235748291s
6 2 2 : 2 2 1 1 1 1 1 1, 21*x^7 + 624*x^6 + 3882*x^5 + 7605*x^4 + 5165*x^3 + 1172*x^2 + 74*x + 1, 10, time: 1.3281910419464111s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1694891452789307s
6 2 1 1 : 6 2 1 1, 1, 0, time: 0.09596705436706543s
6 2 1 1 : 6 1 1 1 1, 1, 2, time: 0.1477360725402832s
6 2 1 1 : 5 5, 1, 0, time: 0.03732895851135254s
6 2 1 1 : 5 4 1, 0, -1, time: 0.009083032608032227s
6 2 1 1 : 5 3 2, 1, 0, time: 0.06116008758544922s
6 2 1 1 : 5 3 1 1, 1, 0, time: 0.09622502326965332s
6 2 1 1 : 5 2 2 1, 1, 1, time: 0.09658598899841309s
6 2 1 1 : 5 2 1 1 1, 1, 5, time: 0.14739990234375s
6 2 1 1 : 5 1 1 1 1 1, 6*x^4 + 16*x^3 + 21*x^2 + 6*x + 1, 8, time: 0.23139214515686035s
6 2 1 1 : 4 4 2, 1, 0, time: 0.0615839958190918s
6 2 1 1 : 4 4 1 1, 1, 0, time: 0.0962989330291748s
6 2 1 1 : 4 3 3, 1, 1, time: 0.061595916748046875s
6 2 1 1 : 4 3 2 1, 1, 1, time: 0.09653019905090332s
6 2 1 1 : 4 3 1 1 1, 1, 5, time: 0.14746713638305664s
6 2 1 1 : 4 2 2 2, 1, 2, time: 0.09752893447875977s
6 2 1 1 : 4 2 2 1 1, 3*x + 1, 5, time: 0.14800405502319336s
6 2 1 1 : 4 2 1 1 1 1, x^5 + 15*x^4 + 44*x^3 + 43*x^2 + 12*x + 1, 8, time: 0.2301650047302246s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3728361129760742s
6 2 1 1 : 3 3 3 1, 1, 1, time: 0.0968320369720459s
6 2 1 1 : 3 3 2 2, 1, 2, time: 0.09707093238830566s
6 2 1 1 : 3 3 2 1 1, 3*x + 1, 5, time: 0.14912009239196777s
6 2 1 1 : 3 3 1 1 1 1, x^5 + 15*x^4 + 44*x^3 + 43*x^2 + 12*x + 1, 8, time: 0.2319791316986084s
6 2 1 1 : 3 2 2 2 1, 3*x^2 + 6*x + 1, 5, time: 0.14948391914367676s
6 2 1 1 : 3 2 2 1 1 1, 2*x^5 + 27*x^4 + 80*x^3 + 71*x^2 + 18*x + 1, 8, time: 0.23237013816833496s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3663160800933838s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6279921531677246s
6 2 1 1 : 2 2 2 2 2, x^3 + 9*x^2 + 9*x + 1, 5, time: 0.14877605438232422s
6 2 1 1 : 2 2 2 2 1 1, 3*x^5 + 42*x^4 + 125*x^3 + 105*x^2 + 24*x + 1, 8, time: 0.23403692245483398s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3652360439300537s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6238307952880859s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.136315107345581s
6 1 1 1 1 : 6 1 1 1 1, 1, 0, time: 0.14649415016174316s
6 1 1 1 1 : 5 5, 1, 0, time: 0.0372469425201416s
6 1 1 1 1 : 5 4 1, 0, -1, time: 0.009068965911865234s
6 1 1 1 1 : 5 3 2, 0, -1, time: 0.008880138397216797s
6 1 1 1 1 : 5 3 1 1, 0, -1, time: 0.009711980819702148s
6 1 1 1 1 : 5 2 2 1, 0, -1, time: 0.009805917739868164s
6 1 1 1 1 : 5 2 1 1 1, 1, 0, time: 0.14729690551757812s
6 1 1 1 1 : 5 1 1 1 1 1, 1, 4, time: 0.22815585136413574s
6 1 1 1 1 : 4 4 2, 0, -1, time: 0.009073019027709961s
6 1 1 1 1 : 4 4 1 1, 0, -1, time: 0.009666204452514648s
6 1 1 1 1 : 4 3 3, 1, 0, time: 0.061151981353759766s
6 1 1 1 1 : 4 3 2 1, 0, -1, time: 0.009804964065551758s
6 1 1 1 1 : 4 3 1 1 1, 1, 0, time: 0.1475510597229004s
6 1 1 1 1 : 4 2 2 2, 1, 0, time: 0.09659004211425781s
6 1 1 1 1 : 4 2 2 1 1, 1, 0, time: 0.14742612838745117s
6 1 1 1 1 : 4 2 1 1 1 1, 1, 4, time: 0.2287158966064453s
6 1 1 1 1 : 4 1 1 1 1 1 1, x^3 + 6*x^2 + 6*x + 1, 8, time: 0.3748660087585449s
6 1 1 1 1 : 3 3 3 1, 0, -1, time: 0.010149002075195312s
6 1 1 1 1 : 3 3 2 2, 1, 0, time: 0.0967869758605957s
6 1 1 1 1 : 3 3 2 1 1, 1, 0, time: 0.14759397506713867s
6 1 1 1 1 : 3 3 1 1 1 1, 1, 4, time: 0.22860288619995117s
6 1 1 1 1 : 3 2 2 2 1, 1, 0, time: 0.14837002754211426s
6 1 1 1 1 : 3 2 2 1 1 1, 1, 4, time: 0.22893285751342773s
6 1 1 1 1 : 3 2 1 1 1 1 1, x^3 + 6*x^2 + 6*x + 1, 8, time: 0.3791987895965576s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6226918697357178s
6 1 1 1 1 : 2 2 2 2 2, 1, 0, time: 0.1480419635772705s
6 1 1 1 1 : 2 2 2 2 1 1, 1, 4, time: 0.23046588897705078s
6 1 1 1 1 : 2 2 2 1 1 1 1, x^3 + 6*x^2 + 6*x + 1, 8, time: 0.3821861743927002s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6237730979919434s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.1204869747161865s
5 5 : 5 5, 1, 0, time: 0.03689002990722656s
5 5 : 5 4 1, 1, 0, time: 0.06109809875488281s
5 5 : 5 3 2, 1, 0, time: 0.06130814552307129s
5 5 : 5 3 1 1, 1, 0, time: 0.09575414657592773s
5 5 : 5 2 2 1, 1, 0, time: 0.09582901000976562s
5 5 : 5 2 1 1 1, 1, 0, time: 0.14721012115478516s
5 5 : 5 1 1 1 1 1, 1, 0, time: 0.23125696182250977s
5 5 : 4 4 2, 1, 0, time: 0.061187028884887695s
5 5 : 4 4 1 1, 1, 1, time: 0.10367989540100098s
5 5 : 4 3 3, 1, 0, time: 0.06175804138183594s
5 5 : 4 3 2 1, 1, 1, time: 0.09698891639709473s
5 5 : 4 3 1 1 1, 1, 2, time: 0.14938712120056152s
5 5 : 4 2 2 2, 1, 1, time: 0.09685397148132324s
5 5 : 4 2 2 1 1, 1, 2, time: 0.14891290664672852s
5 5 : 4 2 1 1 1 1, 1, 3, time: 0.23311495780944824s
5 5 : 4 1 1 1 1 1 1, 1, 4, time: 0.4102189540863037s
5 5 : 3 3 3 1, 1, 1, time: 0.09842300415039062s
5 5 : 3 3 2 2, x + 1, 1, time: 0.09656405448913574s
5 5 : 3 3 2 1 1, x + 1, 2, time: 0.14921307563781738s
5 5 : 3 3 1 1 1 1, x^2 + 2*x + 1, 3, time: 0.2355670928955078s
5 5 : 3 2 2 2 1, 2*x + 1, 2, time: 0.14954209327697754s
5 5 : 3 2 2 1 1 1, x^2 + 3*x + 1, 3, time: 0.23438692092895508s
5 5 : 3 2 1 1 1 1 1, 5*x^2 + 5*x + 1, 4, time: 0.4174158573150635s
5 5 : 3 1 1 1 1 1 1 1, x^3 + 15*x^2 + 8*x + 1, 5, time: 1.4690818786621094s
5 5 : 2 2 2 2 2, x^2 + 3*x + 1, 2, time: 0.15162110328674316s
5 5 : 2 2 2 2 1 1, 3*x^2 + 5*x + 1, 3, time: 0.23814678192138672s
5 5 : 2 2 2 1 1 1 1, x^3 + 11*x^2 + 8*x + 1, 4, time: 0.41898608207702637s
5 5 : 2 2 1 1 1 1 1 1, x^4 + 14*x^3 + 36*x^2 + 13*x + 1, 5, time: 1.560765027999878s
5 5 : 2 1 1 1 1 1 1 1 1, 20*x^4 + 98*x^3 + 105*x^2 + 21*x + 1, 6, time: 49.96040105819702s
5 4 1 : 5 4 1, 1, 0, time: 0.06343388557434082s
5 4 1 : 5 3 2, 1, 0, time: 0.06172895431518555s
5 4 1 : 5 3 1 1, 1, 1, time: 0.09649991989135742s
5 4 1 : 5 2 2 1, 1, 1, time: 0.09694290161132812s
5 4 1 : 5 2 1 1 1, 1, 2, time: 0.14873695373535156s
5 4 1 : 5 1 1 1 1 1, 1, 3, time: 0.23125600814819336s
5 4 1 : 4 4 2, 1, 1, time: 0.06159090995788574s
5 4 1 : 4 4 1 1, 1, 3, time: 0.09674286842346191s
5 4 1 : 4 3 3, 1, 1, time: 0.06165504455566406s
5 4 1 : 4 3 2 1, x + 1, 3, time: 0.09726715087890625s
5 4 1 : 4 3 1 1 1, 3*x^2 + 3*x + 1, 5, time: 0.1486191749572754s
5 4 1 : 4 2 2 2, 2*x + 1, 3, time: 0.09727907180786133s
5 4 1 : 4 2 2 1 1, 3*x^2 + 4*x + 1, 5, time: 0.14884614944458008s
5 4 1 : 4 2 1 1 1 1, 4*x^3 + 18*x^2 + 8*x + 1, 7, time: 0.23267698287963867s
5 4 1 : 4 1 1 1 1 1 1, 5*x^4 + 40*x^3 + 60*x^2 + 14*x + 1, 9, time: 0.41437506675720215s
5 4 1 : 3 3 3 1, 2*x + 1, 3, time: 0.09799385070800781s
5 4 1 : 3 3 2 2, 2*x^2 + 4*x + 1, 3, time: 0.09702086448669434s
5 4 1 : 3 3 2 1 1, 2*x^3 + 12*x^2 + 8*x + 1, 5, time: 0.14926505088806152s
5 4 1 : 3 3 1 1 1 1, 14*x^4 + 64*x^3 + 68*x^2 + 16*x + 1, 7, time: 0.2345290184020996s
5 4 1 : 3 2 2 2 1, 5*x^3 + 24*x^2 + 12*x + 1, 5, time: 0.14942693710327148s
5 4 1 : 3 2 2 1 1 1, 19*x^4 + 98*x^3 + 104*x^2 + 22*x + 1, 7, time: 0.2364959716796875s
5 4 1 : 3 2 1 1 1 1 1, 95*x^5 + 630*x^4 + 915*x^3 + 380*x^2 + 39*x + 1, 9, time: 0.42894792556762695s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6387758255004883s
5 4 1 : 2 2 2 2 2, 20*x^3 + 51*x^2 + 18*x + 1, 5, time: 0.14950299263000488s
5 4 1 : 2 2 2 2 1 1, 57*x^4 + 240*x^3 + 197*x^2 + 32*x + 1, 7, time: 0.23916411399841309s
5 4 1 : 2 2 2 1 1 1 1, 306*x^5 + 1640*x^4 + 2008*x^3 + 687*x^2 + 56*x + 1, 9, time: 0.45537304878234863s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6366269588470459s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.1567928791046143s
5 3 2 : 5 3 2, 1, 0, time: 0.06101799011230469s
5 3 2 : 5 3 1 1, 1, 0, time: 0.09612202644348145s
5 3 2 : 5 2 2 1, 1, 1, time: 0.09656977653503418s
5 3 2 : 5 2 1 1 1, 1, 2, time: 0.1476750373840332s
5 3 2 : 5 1 1 1 1 1, x^2 + x + 1, 3, time: 0.23103713989257812s
5 3 2 : 4 4 2, 1, 0, time: 0.061309099197387695s
5 3 2 : 4 4 1 1, 1, 0, time: 0.09693503379821777s
5 3 2 : 4 3 3, 1, 1, time: 0.06142783164978027s
5 3 2 : 4 3 2 1, 1, 3, time: 0.09617900848388672s
5 3 2 : 4 3 1 1 1, 1, 5, time: 0.14744901657104492s
5 3 2 : 4 2 2 2, 2*x + 1, 3, time: 0.0966799259185791s
5 3 2 : 4 2 2 1 1, 4*x^2 + 4*x + 1, 5, time: 0.14852213859558105s
5 3 2 : 4 2 1 1 1 1, 10*x^3 + 27*x^2 + 9*x + 1, 7, time: 0.23205089569091797s
5 3 2 : 4 1 1 1 1 1 1, 120*x^4 + 264*x^3 + 150*x^2 + 20*x + 1, 9, time: 0.42233991622924805s
5 3 2 : 3 3 3 1, 2*x + 1, 3, time: 0.09767508506774902s
5 3 2 : 3 3 2 2, x^2 + 5*x + 1, 3, time: 0.09630084037780762s
5 3 2 : 3 3 2 1 1, x^3 + 9*x^2 + 8*x + 1, 5, time: 0.1482689380645752s
5 3 2 : 3 3 1 1 1 1, x^4 + 28*x^3 + 50*x^2 + 15*x + 1, 7, time: 0.23197698593139648s
5 3 2 : 3 2 2 2 1, 12*x^3 + 33*x^2 + 15*x + 1, 5, time: 0.14888620376586914s
5 3 2 : 3 2 2 1 1 1, 2*x^5 + 49*x^4 + 184*x^3 + 149*x^2 + 27*x + 1, 7, time: 0.2339169979095459s
5 3 2 : 3 2 1 1 1 1 1, 40*x^6 + 591*x^5 + 1980*x^4 + 1988*x^3 + 615*x^2 + 50*x + 1, 9, time: 0.42819905281066895s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6367809772491455s
5 3 2 : 2 2 2 2 2, 6*x^4 + 54*x^3 + 85*x^2 + 24*x + 1, 5, time: 0.1493210792541504s
5 3 2 : 2 2 2 2 1 1, 15*x^5 + 233*x^4 + 576*x^3 + 334*x^2 + 43*x + 1, 7, time: 0.23687005043029785s
5 3 2 : 2 2 2 1 1 1 1, 2*x^7 + 216*x^6 + 2296*x^5 + 6129*x^4 + 5003*x^3 + 1240*x^2 + 77*x + 1, 9, time: 0.43563103675842285s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6378810405731201s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.1690161228179932s
5 3 1 1 : 5 3 1 1, 1, 0, time: 0.09587287902832031s
5 3 1 1 : 5 2 2 1, 1, 0, time: 0.09609103202819824s
5 3 1 1 : 5 2 1 1 1, 1, 2, time: 0.14701509475708008s
5 3 1 1 : 5 1 1 1 1 1, x + 1, 4, time: 0.2282578945159912s
5 3 1 1 : 4 4 2, 1, 0, time: 0.06166505813598633s
5 3 1 1 : 4 4 1 1, 1, 0, time: 0.09601497650146484s
5 3 1 1 : 4 3 3, 1, 1, time: 0.06133699417114258s
5 3 1 1 : 4 3 2 1, 1, 1, time: 0.09644412994384766s
5 3 1 1 : 4 3 1 1 1, 1, 5, time: 0.14686179161071777s
5 3 1 1 : 4 2 2 2, 1, 2, time: 0.09681916236877441s
5 3 1 1 : 4 2 2 1 1, 2*x + 1, 5, time: 0.1473839282989502s
5 3 1 1 : 4 2 1 1 1 1, 6*x^4 + 22*x^3 + 28*x^2 + 9*x + 1, 8, time: 0.22928905487060547s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.36310815811157227s
5 3 1 1 : 3 3 3 1, x + 1, 1, time: 0.09549999237060547s
5 3 1 1 : 3 3 2 2, x + 1, 2, time: 0.09619808197021484s
5 3 1 1 : 3 3 2 1 1, 5*x + 1, 5, time: 0.14759206771850586s
5 3 1 1 : 3 3 1 1 1 1, x^5 + 15*x^4 + 50*x^3 + 50*x^2 + 15*x + 1, 8, time: 0.22856497764587402s
5 3 1 1 : 3 2 2 2 1, 12*x^2 + 9*x + 1, 5, time: 0.14854097366333008s
5 3 1 1 : 3 2 2 1 1 1, 4*x^5 + 57*x^4 + 158*x^3 + 124*x^2 + 24*x + 1, 8, time: 0.23195791244506836s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3724079132080078s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6318838596343994s
5 3 1 1 : 2 2 2 2 2, 15*x^3 + 39*x^2 + 15*x + 1, 5, time: 0.15030288696289062s
5 3 1 1 : 2 2 2 2 1 1, 17*x^5 + 195*x^4 + 446*x^3 + 265*x^2 + 36*x + 1, 8, time: 0.23941683769226074s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.36856603622436523s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.631195068359375s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.14677095413208s
5 2 2 1 : 5 2 2 1, 1, 0, time: 0.09607505798339844s
5 2 2 1 : 5 2 1 1 1, 1, 1, time: 0.1480710506439209s
5 2 2 1 : 5 1 1 1 1 1, x^2 + 1, 4, time: 0.23128294944763184s
5 2 2 1 : 4 4 2, 0, -1, time: 0.009229898452758789s
5 2 2 1 : 4 4 1 1, 0, -1, time: 0.009788990020751953s
5 2 2 1 : 4 3 3, 1, 0, time: 0.0613560676574707s
5 2 2 1 : 4 3 2 1, 1, 0, time: 0.09631490707397461s
5 2 2 1 : 4 3 1 1 1, 1, 1, time: 0.14825892448425293s
5 2 2 1 : 4 2 2 2, 1, 2, time: 0.09654116630554199s
5 2 2 1 : 4 2 2 1 1, 1, 5, time: 0.14755010604858398s
5 2 2 1 : 4 2 1 1 1 1, 11*x^2 + 4*x + 1, 8, time: 0.23050498962402344s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.367840051651001s
5 2 2 1 : 3 3 3 1, 1, 0, time: 0.09617018699645996s
5 2 2 1 : 3 3 2 2, 1, 2, time: 0.09685015678405762s
5 2 2 1 : 3 3 2 1 1, 1, 5, time: 0.14754509925842285s
5 2 2 1 : 3 3 1 1 1 1, 11*x^2 + 4*x + 1, 8, time: 0.23022985458374023s
5 2 2 1 : 3 2 2 2 1, 3*x^2 + 6*x + 1, 5, time: 0.14879107475280762s
5 2 2 1 : 3 2 2 1 1 1, 9*x^4 + 54*x^3 + 57*x^2 + 15*x + 1, 8, time: 0.23424410820007324s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3699979782104492s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6353278160095215s
5 2 2 1 : 2 2 2 2 2, 4*x^3 + 21*x^2 + 14*x + 1, 5, time: 0.14862895011901855s
5 2 2 1 : 2 2 2 2 1 1, 3*x^5 + 69*x^4 + 208*x^3 + 154*x^2 + 29*x + 1, 8, time: 0.23765802383422852s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.36252903938293457s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6339747905731201s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1498310565948486s
5 2 1 1 1 : 5 2 1 1 1, 1, 0, time: 0.1465590000152588s
5 2 1 1 1 : 5 1 1 1 1 1, 1, 3, time: 0.22841095924377441s
5 2 1 1 1 : 4 4 2, 0, -1, time: 0.009086132049560547s
5 2 1 1 1 : 4 4 1 1, 0, -1, time: 0.00978398323059082s
5 2 1 1 1 : 4 3 3, 1, 0, time: 0.06109905242919922s
5 2 1 1 1 : 4 3 2 1, 0, -1, time: 0.009825944900512695s
5 2 1 1 1 : 4 3 1 1 1, 1, 0, time: 0.14742493629455566s
5 2 1 1 1 : 4 2 2 2, 1, 1, time: 0.09643006324768066s
5 2 1 1 1 : 4 2 2 1 1, 1, 1, time: 0.14713597297668457s
5 2 1 1 1 : 4 2 1 1 1 1, 1, 7, time: 0.2270801067352295s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3642909526824951s
5 2 1 1 1 : 3 3 3 1, 0, -1, time: 0.00991201400756836s
5 2 1 1 1 : 3 3 2 2, 1, 1, time: 0.09622406959533691s
5 2 1 1 1 : 3 3 2 1 1, 1, 1, time: 0.14831805229187012s
5 2 1 1 1 : 3 3 1 1 1 1, 1, 7, time: 0.22760605812072754s
5 2 1 1 1 : 3 2 2 2 1, 1, 2, time: 0.14748811721801758s
5 2 1 1 1 : 3 2 2 1 1 1, 4*x + 1, 7, time: 0.22880887985229492s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.36130404472351074s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6232490539550781s
5 2 1 1 1 : 2 2 2 2 2, 1, 3, time: 0.14710402488708496s
5 2 1 1 1 : 2 2 2 2 1 1, 6*x^2 + 8*x + 1, 7, time: 0.22952795028686523s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.36146116256713867s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6205949783325195s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.125817060470581s
5 1 1 1 1 1 : 5 1 1 1 1 1, 1, 0, time: 0.2275240421295166s
5 1 1 1 1 1 : 4 4 2, 0, -1, time: 0.009230852127075195s
5 1 1 1 1 1 : 4 4 1 1, 0, -1, time: 0.009668111801147461s
5 1 1 1 1 1 : 4 3 3, 0, -1, time: 0.008860111236572266s
5 1 1 1 1 1 : 4 3 2 1, 0, -1, time: 0.009710073471069336s
5 1 1 1 1 1 : 4 3 1 1 1, 0, -1, time: 0.011714935302734375s
5 1 1 1 1 1 : 4 2 2 2, 0, -1, time: 0.00970315933227539s
5 1 1 1 1 1 : 4 2 2 1 1, 0, -1, time: 0.012035131454467773s
5 1 1 1 1 1 : 4 2 1 1 1 1, 1, 0, time: 0.22910404205322266s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, 1, 5, time: 0.3721308708190918s
5 1 1 1 1 1 : 3 3 3 1, 0, -1, time: 0.01001596450805664s
5 1 1 1 1 1 : 3 3 2 2, 0, -1, time: 0.009757041931152344s
5 1 1 1 1 1 : 3 3 2 1 1, 0, -1, time: 0.012644052505493164s
5 1 1 1 1 1 : 3 3 1 1 1 1, 1, 0, time: 0.2279210090637207s
5 1 1 1 1 1 : 3 2 2 2 1, 0, -1, time: 0.013622045516967773s
5 1 1 1 1 1 : 3 2 2 1 1 1, 1, 0, time: 0.2292020320892334s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, 1, 5, time: 0.37175703048706055s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, x^4 + 10*x^3 + 20*x^2 + 10*x + 1, 10, time: 0.6746821403503418s
5 1 1 1 1 1 : 2 2 2 2 2, 1, 0, time: 0.15012216567993164s
5 1 1 1 1 1 : 2 2 2 2 1 1, 1, 0, time: 0.23195695877075195s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, 1, 5, time: 0.3776698112487793s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, x^4 + 10*x^3 + 20*x^2 + 10*x + 1, 10, time: 0.688291072845459s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.1280968189239502s
4 4 2 : 4 4 2, 1, 0, time: 0.06143903732299805s
4 4 2 : 4 4 1 1, 1, 0, time: 0.09679698944091797s
4 4 2 : 4 3 3, 1, 0, time: 0.06152796745300293s
4 4 2 : 4 3 2 1, 1, 1, time: 0.09703207015991211s
4 4 2 : 4 3 1 1 1, 1, 2, time: 0.14922404289245605s
4 4 2 : 4 2 2 2, x + 1, 1, time: 0.09699416160583496s
4 4 2 : 4 2 2 1 1, x + 1, 2, time: 0.14850497245788574s
4 4 2 : 4 2 1 1 1 1, x^2 + 2*x + 1, 3, time: 0.23331308364868164s
4 4 2 : 4 1 1 1 1 1 1, 5*x^2 + 4*x + 1, 4, time: 0.3998439311981201s
4 4 2 : 3 3 3 1, 1, 2, time: 0.09803485870361328s
4 4 2 : 3 3 2 2, x + 1, 2, time: 0.09704279899597168s
4 4 2 : 3 3 2 1 1, x^2 + 2*x + 1, 4, time: 0.14832806587219238s
4 4 2 : 3 3 1 1 1 1, x^3 + 9*x^2 + 5*x + 1, 6, time: 0.23335599899291992s
4 4 2 : 3 2 2 2 1, 4*x^2 + 5*x + 1, 4, time: 0.14920902252197266s
4 4 2 : 3 2 2 1 1 1, 8*x^3 + 25*x^2 + 10*x + 1, 6, time: 0.23372983932495117s
4 4 2 : 3 2 1 1 1 1 1, 51*x^4 + 161*x^3 + 121*x^2 + 20*x + 1, 8, time: 0.41815710067749023s
4 4 2 : 3 1 1 1 1 1 1 1, 315*x^5 + 1415*x^4 + 1487*x^3 + 468*x^2 + 38*x + 1, 10, time: 1.7680881023406982s
4 4 2 : 2 2 2 2 2, 5*x^3 + 15*x^2 + 11*x + 1, 4, time: 0.15114307403564453s
4 4 2 : 2 2 2 2 1 1, 6*x^4 + 59*x^3 + 75*x^2 + 19*x + 1, 6, time: 0.23568320274353027s
4 4 2 : 2 2 2 1 1 1 1, x^6 + 68*x^5 + 459*x^4 + 744*x^3 + 331*x^2 + 36*x + 1, 8, time: 0.42157721519470215s
4 4 2 : 2 2 1 1 1 1 1 1, x^8 + 79*x^7 + 1449*x^6 + 7176*x^5 + 11794*x^4 + 6811*x^3 + 1309*x^2 + 68*x + 1, 10, time: 2.0482709407806396s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1825778484344482s
