10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.6619541645050049s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.09787201881408691s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15473604202270508s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24463319778442383s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.1544489860534668s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2410569190979004s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.39566612243652344s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6891980171203613s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15294098854064941s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24042010307312012s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.39144396781921387s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6832029819488525s
6 2 2 : 2 1 1 1 1 1 1 1 1, x^9 + 323*x^8 + 7918*x^7 + 49694*x^6 + 109208*x^5 + 93724*x^4 + 31410*x^3 + 3746*x^2 + 127*x + 1, 12, time: 155.74629282951355s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.11241412162780762s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.18545913696289062s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.037744998931884766s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.006057024002075195s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.066162109375s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.10957884788513184s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.10888385772705078s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.17562389373779297s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.2837519645690918s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.06597208976745605s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.11005091667175293s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.06829404830932617s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.10979914665222168s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.17009902000427246s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.11023116111755371s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.17025279998779297s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.26047396659851074s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4070911407470703s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.10075616836547852s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.10088205337524414s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1546330451965332s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.2444779872894287s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.16274690628051758s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24330711364746094s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39809679985046387s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.703253984451294s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.16183900833129883s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.25185489654541016s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.418255090713501s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.703603982925415s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.28957200050354s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.15994906425476074s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.03728604316711426s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.005822896957397461s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.005800962448120117s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.006086111068725586s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.00606083869934082s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.16031694412231445s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.251784086227417s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.00613093376159668s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.0065460205078125s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06496787071228027s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.00627589225769043s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.16128206253051758s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10384988784790039s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.16076922416687012s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2507798671722412s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.4107959270477295s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006885051727294922s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.10507798194885254s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.1539289951324463s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.24116277694702148s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.15565109252929688s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24353909492492676s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.39855217933654785s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, x^6 + 22*x^5 + 113*x^4 + 190*x^3 + 113*x^2 + 22*x + 1, 12, time: 0.9236431121826172s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.1554269790649414s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24240493774414062s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3970520496368408s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, x^6 + 22*x^5 + 113*x^4 + 190*x^3 + 113*x^2 + 22*x + 1, 12, time: 1.0349359512329102s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2216620445251465s
5 5 : 5 5, Dimension too high, 0, time: 0.035394906997680664s
5 5 : 5 4 1, Dimension too high, 0, time: 0.060827016830444336s
5 5 : 5 3 2, Dimension too high, 0, time: 0.06049990653991699s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.09863901138305664s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.09889006614685059s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.15346193313598633s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.24878215789794922s
5 5 : 4 4 2, Dimension too high, 0, time: 0.0612940788269043s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.09929800033569336s
5 5 : 4 3 3, Dimension too high, 0, time: 0.06090092658996582s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.0983741283416748s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.15434813499450684s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.09844398498535156s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.1535789966583252s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.33141088485717773s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4806509017944336s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.11111903190612793s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.11046886444091797s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.18168091773986816s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.28710412979125977s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.1747128963470459s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.27458691596984863s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.42057299613952637s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.7074899673461914s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.1624009609222412s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.24830198287963867s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.4053940773010254s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.7103831768035889s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.2937648296356201s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.06192803382873535s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.06153607368469238s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.10073709487915039s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09944009780883789s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.1553041934967041s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2421579360961914s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.061345815658569336s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.09987282752990723s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.06234312057495117s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.09973692893981934s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15631699562072754s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.10234284400939941s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15696287155151367s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2431020736694336s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.39522290229797363s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.10040783882141113s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.09924793243408203s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15413904190063477s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.242570161819458s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15505003929138184s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24301695823669434s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.40068697929382324s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.689154863357544s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15747690200805664s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24471402168273926s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4044969081878662s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6984682083129883s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.265995979309082s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.06142711639404297s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.09845805168151855s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.09892487525939941s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.15580391883850098s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24435114860534668s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.06119418144226074s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.0984640121459961s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.06098198890686035s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.09805989265441895s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.15352797508239746s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.09829306602478027s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.1536870002746582s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24185490608215332s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3977630138397217s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.0978999137878418s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.0986471176147461s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.15583395957946777s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24131202697753906s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.15438580513000488s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24120593070983887s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3971989154815674s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6848390102386475s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.15421104431152344s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24457502365112305s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3958721160888672s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7001469135284424s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.3034639358520508s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.1017000675201416s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.1014719009399414s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15890288352966309s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.24747109413146973s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.06283092498779297s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.10166406631469727s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.06304717063903809s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.10222101211547852s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15807294845581055s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.10247206687927246s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15930795669555664s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.25052714347839355s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.40474987030029297s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.10172605514526367s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.10090088844299316s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15790200233459473s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24747490882873535s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.1585559844970703s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24907708168029785s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4056699275970459s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6771337985992432s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15415406227111816s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2406919002532959s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3933229446411133s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6806530952453613s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.273353099822998s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.10883712768554688s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.1808180809020996s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2919919490814209s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.006932973861694336s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.006411075592041016s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.0655069351196289s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.11222100257873535s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.1786201000213623s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.11067509651184082s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.18614482879638672s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.2738640308380127s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4232189655303955s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.10585308074951172s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.10546398162841797s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.16018891334533691s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.25134801864624023s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15582895278930664s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.2446458339691162s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.40129899978637695s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6959779262542725s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1566929817199707s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24440407752990723s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3996860980987549s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6989870071411133s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.265172004699707s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.15457892417907715s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24367403984069824s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0058841705322265625s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005897045135498047s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.061044931411743164s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006145954132080078s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.15508079528808594s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.0993049144744873s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.1550300121307373s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24059700965881348s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3956570625305176s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006179094314575195s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10073399543762207s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.15699505805969238s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2409958839416504s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.15472698211669922s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24138689041137695s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39519596099853516s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6783370971679688s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15599298477172852s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24235105514526367s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3924560546875s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6760101318359375s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.2336430549621582s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2413787841796875s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005674123764038086s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005822896957397461s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.005506992340087891s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.0057392120361328125s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.00677490234375s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.005816936492919922s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.006411075592041016s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.24355387687683105s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.3934450149536133s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0061800479888916016s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.0058441162109375s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.01778411865234375s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.29213809967041016s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.008387088775634766s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.2884070873260498s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.4434049129486084s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6996791362762451s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15787696838378906s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.24931097030639648s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.40474796295166016s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6857199668884277s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.239199161529541s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.06328392028808594s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.09935688972473145s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.06142401695251465s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.0995028018951416s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.155609130859375s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.09892606735229492s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.15568995475769043s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.25151896476745605s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4249269962310791s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.10538101196289062s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.10323500633239746s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.17528700828552246s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2751340866088867s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.17216205596923828s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.25435686111450195s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4162571430206299s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7054738998413086s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15900802612304688s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.29343390464782715s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.41263890266418457s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6989188194274902s
4 4 2 : 2 1 1 1 1 1 1 1 1, 41*x^9 + 2995*x^8 + 39766*x^7 + 170366*x^6 + 281288*x^5 + 189316*x^4 + 50618*x^3 + 4810*x^2 + 127*x + 1, 12, time: 182.29130697250366s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.11681294441223145s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.06779909133911133s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.11625909805297852s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.18947505950927734s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.11284494400024414s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.17809009552001953s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.28008294105529785s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.4494178295135498s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.11040091514587402s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10954403877258301s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.16843104362487793s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.25731897354125977s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.16220593452453613s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24905610084533691s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.3991680145263672s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.6877601146697998s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.15646791458129883s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2479419708251953s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.40358805656433105s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6940720081329346s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.256533145904541s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.06280899047851562s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.09999895095825195s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.15847396850585938s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.09912490844726562s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.15407085418701172s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.2454359531402588s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.41141796112060547s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.10016798973083496s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.09976410865783691s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.1562638282775879s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24394798278808594s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.15543484687805176s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24616289138793945s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.39792585372924805s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6937878131866455s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.1553201675415039s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24243903160095215s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.40137410163879395s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6930291652679443s
