10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.6445879936218262s
6 2 2 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.37094902992248535s
6 2 2 : 3 3 3 1, Dimension too high, 2, time: 0.09213399887084961s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.0921480655670166s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.1430659294128418s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.22387409210205078s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.14295697212219238s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.22339200973510742s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.36763715744018555s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6383860111236572s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.14261412620544434s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22217106819152832s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3651280403137207s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6331870555877686s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1650798320770264s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09168791770935059s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.14202094078063965s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.03258395195007324s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.005295991897583008s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.05661296844482422s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09134411811828613s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.09123802185058594s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.14187908172607422s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.22228598594665527s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.05705690383911133s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09144282341003418s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.0565190315246582s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09135293960571289s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.14178013801574707s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09128308296203613s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14179015159606934s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.22130703926086426s
6 2 1 1 : 4 1 1 1 1 1 1, 15*x^7 + 300*x^6 + 1455*x^5 + 2460*x^4 + 1590*x^3 + 396*x^2 + 33*x + 1, 11, time: 0.4110851287841797s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09280610084533691s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09134602546691895s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15399384498596191s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.23711609840393066s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.1419820785522461s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22129607200622559s
6 2 1 1 : 3 2 1 1 1 1 1, 16*x^7 + 348*x^6 + 1801*x^5 + 3175*x^4 + 2110*x^3 + 526*x^2 + 43*x + 1, 11, time: 0.403947114944458s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6270501613616943s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1425950527191162s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2214200496673584s
6 2 1 1 : 2 2 2 1 1 1 1, 17*x^7 + 396*x^6 + 2157*x^5 + 3935*x^4 + 2671*x^3 + 666*x^2 + 53*x + 1, 11, time: 0.4161710739135742s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6310169696807861s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2162549495697021s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.15366005897521973s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.034429073333740234s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.00572514533996582s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.005439043045043945s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.00568699836730957s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.0059168338775634766s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.1530749797821045s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.23967695236206055s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0060269832611083984s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.0058171749114990234s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.05906510353088379s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006203174591064453s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.14910197257995605s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09497714042663574s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.14469289779663086s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2252030372619629s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.3668348789215088s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006095170974731445s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.0918889045715332s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.14535212516784668s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.22486305236816406s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.1435391902923584s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.22422194480895996s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3664069175720215s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.624006986618042s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.14283084869384766s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.22302699089050293s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3642580509185791s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6232550144195557s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.1221249103546143s
5 5 : 5 5, Dimension too high, 0, time: 0.0329740047454834s
5 5 : 5 4 1, Dimension too high, 0, time: 0.05655789375305176s
5 5 : 5 3 2, Dimension too high, 0, time: 0.05638599395751953s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.0913550853729248s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.09138202667236328s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.14227986335754395s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.224074125289917s
5 5 : 4 4 2, Dimension too high, 0, time: 0.056648969650268555s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.09152102470397949s
5 5 : 4 3 3, Dimension too high, 0, time: 0.056897878646850586s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.0912477970123291s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.1421198844909668s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.09114885330200195s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.14215493202209473s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.22265982627868652s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.36834001541137695s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.09179115295410156s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.09119582176208496s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.14249610900878906s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.2252960205078125s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.14252996444702148s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.22343683242797852s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.368732213973999s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.6393609046936035s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.14237403869628906s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.2238140106201172s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.36860108375549316s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.6597371101379395s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.2572710514068604s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.05986905097961426s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.05939888954162598s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.09638404846191406s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09684586524963379s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15302681922912598s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24415111541748047s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.05937314033508301s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.09566998481750488s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.05906486511230469s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.09568500518798828s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15002012252807617s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.09602499008178711s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14627504348754883s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2238450050354004s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.36756300926208496s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.09245800971984863s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.09209203720092773s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14318299293518066s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22420716285705566s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14313292503356934s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.22459888458251953s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3679640293121338s
5 4 1 : 3 1 1 1 1 1 1 1, 412*x^6 + 3742*x^5 + 8073*x^4 + 5404*x^3 + 1160*x^2 + 66*x + 1, 11, time: 3.6696860790252686s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15478992462158203s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24837994575500488s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.41072797775268555s
5 4 1 : 2 2 1 1 1 1 1 1, 2577*x^6 + 15376*x^5 + 24516*x^4 + 12876*x^3 + 2186*x^2 + 96*x + 1, 11, time: 4.247426986694336s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.1815378665924072s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.05941200256347656s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.09611010551452637s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.09586191177368164s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.14952611923217773s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.22774004936218262s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.05804800987243652s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.09259581565856934s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.057463884353637695s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.09209799766540527s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.14305806159973145s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.09260797500610352s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.14367008209228516s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.22393584251403809s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3704640865325928s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.09201502799987793s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.09168601036071777s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.14245080947875977s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22407293319702148s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.1429309844970703s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.22381091117858887s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3687899112701416s
5 3 2 : 3 1 1 1 1 1 1 1, 63*x^8 + 1974*x^7 + 15708*x^6 + 42426*x^5 + 43587*x^4 + 17154*x^3 + 2376*x^2 + 93*x + 1, 11, time: 2.8239381313323975s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.15493392944335938s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24526095390319824s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4031980037689209s
5 3 2 : 2 2 1 1 1 1 1 1, x^9 + 216*x^8 + 6090*x^7 + 44469*x^6 + 110448*x^5 + 103452*x^4 + 36462*x^3 + 4366*x^2 + 138*x + 1, 11, time: 2.874635934829712s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.19822096824646s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09608006477355957s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.09540510177612305s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.1508650779724121s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.22706985473632812s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.05880999565124512s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09284400939941406s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.05750417709350586s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09260296821594238s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.1427600383758545s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09198188781738281s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14285612106323242s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.2223210334777832s
5 3 1 1 : 4 1 1 1 1 1 1, 10*x^6 + 180*x^5 + 615*x^4 + 616*x^3 + 219*x^2 + 24*x + 1, 11, time: 0.402846097946167s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09272980690002441s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09154486656188965s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14214611053466797s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.22169709205627441s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.1428360939025879s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22262120246887207s
5 3 1 1 : 3 2 1 1 1 1 1, 31*x^7 + 648*x^6 + 3246*x^5 + 5495*x^4 + 3436*x^3 + 779*x^2 + 54*x + 1, 11, time: 0.41204404830932617s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6283659934997559s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1423790454864502s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2238020896911621s
5 3 1 1 : 2 2 2 1 1 1 1, 93*x^7 + 1836*x^6 + 8552*x^5 + 13230*x^4 + 7397*x^3 + 1433*x^2 + 78*x + 1, 11, time: 0.45168590545654297s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6291630268096924s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1393368244171143s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.09116196632385254s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.1420140266418457s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.22321391105651855s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.005342006683349609s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.0054340362548828125s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.05638694763183594s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.0913231372833252s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.14193487167358398s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.09128308296203613s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14150404930114746s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.22133922576904297s
5 2 2 1 : 4 1 1 1 1 1 1, 60*x^6 + 390*x^5 + 846*x^4 + 648*x^3 + 192*x^2 + 18*x + 1, 11, time: 0.42310500144958496s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.09317398071289062s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.09131193161010742s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1415238380432129s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.22169899940490723s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14190101623535156s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22059106826782227s
5 2 2 1 : 3 2 1 1 1 1 1, 26*x^7 + 438*x^6 + 2056*x^5 + 3426*x^4 + 2158*x^3 + 502*x^2 + 38*x + 1, 11, time: 0.4183211326599121s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6339778900146484s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.14156389236450195s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.22079706192016602s
5 2 2 1 : 2 2 2 1 1 1 1, x^8 + 92*x^7 + 1284*x^6 + 5392*x^5 + 8161*x^4 + 4672*x^3 + 966*x^2 + 62*x + 1, 11, time: 0.48757219314575195s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6681308746337891s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1582880020141602s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.14293718338012695s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2236919403076172s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005628108978271484s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005525112152099609s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.056738853454589844s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.00586390495300293s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.14290189743041992s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.09180593490600586s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.14256596565246582s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.22170686721801758s
5 2 1 1 1 : 4 1 1 1 1 1 1, 10*x^6 + 60*x^5 + 165*x^4 + 164*x^3 + 78*x^2 + 12*x + 1, 11, time: 0.38576793670654297s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.01090693473815918s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.0925140380859375s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.14163804054260254s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2216939926147461s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.14245915412902832s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2225508689880371s
5 2 1 1 1 : 3 2 1 1 1 1 1, x^7 + 28*x^6 + 176*x^5 + 420*x^4 + 399*x^3 + 158*x^2 + 22*x + 1, 11, time: 0.37839603424072266s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6237568855285645s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.14231491088867188s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2217099666595459s
5 2 1 1 1 : 2 2 2 1 1 1 1, 2*x^7 + 52*x^6 + 336*x^5 + 780*x^4 + 714*x^3 + 258*x^2 + 32*x + 1, 11, time: 0.386016845703125s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.625417947769165s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.1254651546478271s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.22222495079040527s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005533933639526367s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005413055419921875s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.004960060119628906s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005408048629760742s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.006047964096069336s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.005338907241821289s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.005978107452392578s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.222398042678833s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.3659541606903076s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0060079097747802734s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.005544185638427734s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.005997896194458008s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.22221112251281738s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006528139114379883s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.22288298606872559s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.36362218856811523s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6215438842773438s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.14257192611694336s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.2230222225189209s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.41392016410827637s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6767849922180176s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.130802869796753s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.057440996170043945s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.09199905395507812s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.05707502365112305s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.09207797050476074s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.143388032913208s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.09192299842834473s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.14330005645751953s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.22442984580993652s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.37452197074890137s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.09196901321411133s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.09147381782531738s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.14260101318359375s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.22425198554992676s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.14528608322143555s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.22466278076171875s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3695969581604004s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6401081085205078s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.1428220272064209s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22409582138061523s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.36910510063171387s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6384730339050293s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1759650707244873s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.0911870002746582s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.056450843811035156s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.09162187576293945s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.14225387573242188s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09173107147216797s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.14236688613891602s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.22238898277282715s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.3644368648529053s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.0915219783782959s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.09107494354248047s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.14214491844177246s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22130703926086426s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.14185309410095215s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2218918800354004s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.36376285552978516s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.6240289211273193s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.14219093322753906s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.22336411476135254s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.36646413803100586s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6853039264678955s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.1781730651855469s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.05892682075500488s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.0956258773803711s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.15125107765197754s
