10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7259609699249268s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24944400787353516s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.15380311012268066s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2476329803466797s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4163079261779785s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.673828125s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15084099769592285s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.23369789123535156s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.37331080436706543s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6424670219421387s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.173616886138916s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09107613563537598s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.14173293113708496s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.032340049743652344s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.005095958709716797s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.05685997009277344s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09137892723083496s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.09289216995239258s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.14139485359191895s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.22160601615905762s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.056185007095336914s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09148693084716797s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.05623602867126465s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09083700180053711s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.14107012748718262s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09102010726928711s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14139699935913086s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.22049903869628906s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3632359504699707s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.0908660888671875s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09063601493835449s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1419360637664795s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.22076892852783203s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14632201194763184s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22103404998779297s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.36309194564819336s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.625478982925415s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.14155101776123047s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2203841209411621s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.362030029296875s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6211380958557129s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1334359645843506s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.14091992378234863s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.03208303451538086s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.005095005035400391s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.0050470829010009766s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.005409955978393555s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.005335807800292969s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.14086604118347168s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.22382187843322754s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005323886871337891s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005418062210083008s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.05584120750427246s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005372047424316406s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.1405031681060791s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09030795097351074s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.14081621170043945s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2202620506286621s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.3616468906402588s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.005616903305053711s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09038901329040527s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.14071297645568848s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.21999287605285645s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.14104700088500977s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.23499679565429688s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4132680892944336s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.7048280239105225s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15634799003601074s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24581098556518555s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3981180191040039s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6329259872436523s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.1292660236358643s
5 5 : 5 5, Dimension too high, 0, time: 0.03269004821777344s
5 5 : 5 4 1, Dimension too high, 0, time: 0.05627584457397461s
5 5 : 5 3 2, Dimension too high, 0, time: 0.05610394477844238s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.09087204933166504s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.09091591835021973s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.1420140266418457s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.2240920066833496s
5 5 : 4 4 2, Dimension too high, 0, time: 0.05626106262207031s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.09075021743774414s
5 5 : 4 3 3, Dimension too high, 0, time: 0.05616903305053711s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.09098505973815918s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.14181113243103027s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.09085798263549805s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.14188599586486816s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.22243213653564453s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.3681209087371826s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.09114813804626465s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.09090900421142578s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.14177989959716797s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.2241499423980713s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.14183402061462402s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.22325897216796875s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.3688969612121582s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.6413180828094482s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.1418750286102295s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.2235550880432129s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.3695101737976074s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.6464359760284424s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.1770031452178955s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.05624508857727051s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.05589103698730469s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.0902259349822998s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09030604362487793s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.14086699485778809s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.22087907791137695s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.05596303939819336s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.09013700485229492s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.05587887763977051s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.09026193618774414s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.14066386222839355s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.0905451774597168s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1421208381652832s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2228679656982422s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3611578941345215s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.09188008308410645s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.09258079528808594s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1416940689086914s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22130799293518066s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14099502563476562s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.22151708602905273s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.38632702827453613s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.72251296043396s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15282297134399414s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24800992012023926s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4133939743041992s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6624138355255127s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.1649789810180664s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.0568850040435791s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.09117507934570312s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.09109807014465332s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.14181900024414062s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.22374796867370605s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.05641794204711914s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.0913228988647461s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.05629897117614746s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.0926051139831543s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.1439828872680664s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.09366202354431152s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.14476585388183594s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.222121000289917s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.36723899841308594s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.09088611602783203s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.09041213989257812s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.14353299140930176s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22404885292053223s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.1419849395751953s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.22244596481323242s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.36621999740600586s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6351799964904785s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.14202308654785156s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2226390838623047s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3665940761566162s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.633350133895874s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.1683011054992676s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09047484397888184s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.0904390811920166s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.14100384712219238s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2204880714416504s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.05609607696533203s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09023785591125488s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.0558779239654541s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.0906519889831543s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.14045190811157227s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09030294418334961s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14054107666015625s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.22017979621887207s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3610110282897949s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09055900573730469s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09039092063903809s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14045405387878418s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.2189640998840332s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.1413741111755371s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22031116485595703s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3603489398956299s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6642849445343018s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15329289436340332s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24854493141174316s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.41428685188293457s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6902198791503906s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1620221138000488s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.0943000316619873s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.14354205131530762s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2252061367034912s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.0052759647369384766s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.005444049835205078s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.05638408660888672s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09096717834472656s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.14203286170959473s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.09085297584533691s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14126110076904297s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.22254395484924316s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3719770908355713s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.09139418601989746s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.09086298942565918s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14165282249450684s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.22272109985351562s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14156794548034668s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22093796730041504s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.36752986907958984s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.63539719581604s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.14148902893066406s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2211141586303711s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3630969524383545s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6341860294342041s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1513769626617432s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.14160895347595215s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2209770679473877s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005193948745727539s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005419015884399414s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.05587291717529297s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005449056625366211s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.14100885391235352s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.09047913551330566s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.1408250331878662s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.21914887428283691s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.36173009872436523s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.005584001541137695s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.09096407890319824s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.14097881317138672s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.21995019912719727s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.14099788665771484s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.21988320350646973s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.35981202125549316s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6218469142913818s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.14070796966552734s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.219404935836792s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3593759536743164s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.7165708541870117s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.192507028579712s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.24679088592529297s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0059130191802978516s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005800008773803711s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.005200862884521484s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005540132522583008s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.00630497932434082s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.0055980682373046875s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.0063021183013916016s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.2245771884918213s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.36746811866760254s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.005897998809814453s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.005560874938964844s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.006134986877441406s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.22285079956054688s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006253957748413086s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.2230830192565918s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.3672318458557129s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6256270408630371s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.14193511009216309s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.22786307334899902s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.3706979751586914s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6301279067993164s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.1320228576660156s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.05628204345703125s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.0905458927154541s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.05599689483642578s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.09013605117797852s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.1416928768157959s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.09041500091552734s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.14094305038452148s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.22221994400024414s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.3741180896759033s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.09105801582336426s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.09060502052307129s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.14061307907104492s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.22131705284118652s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.14101791381835938s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.22168803215026855s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3675529956817627s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6390340328216553s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.1413590908050537s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22132587432861328s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.36957406997680664s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6353919506072998s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2868010997772217s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09610319137573242s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.05871081352233887s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.0961761474609375s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.15272903442382812s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09651684761047363s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.15315604209899902s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2467820644378662s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.41291308403015137s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.0968019962310791s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.09592890739440918s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.15265512466430664s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24177002906799316s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.15202116966247559s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24036288261413574s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.37282395362854004s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.631195068359375s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1428389549255371s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.22404789924621582s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.36809611320495605s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6330411434173584s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.1506259441375732s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.0563969612121582s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.0918738842010498s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.1417551040649414s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.09096312522888184s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.14150381088256836s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.22342300415039062s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.37304186820983887s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.09264993667602539s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.09081506729125977s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.1414201259613037s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2209169864654541s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.14238810539245605s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2225809097290039s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.36737608909606934s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6371331214904785s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.1417708396911621s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22253990173339844s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3706529140472412s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6415600776672363s
4 3 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1745212078094482s
4 3 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.0911719799041748s
4 3 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.14124512672424316s
4 3 2 1 : 4 2 2 2, Dimension too high, 1, time: 0.09038901329040527s
4 3 2 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.1408400535583496s
4 3 2 1 : 4 2 1 1 1 1, Dimension too high, 5, time: 0.23686695098876953s
4 3 2 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.41994404792785645s
